order_id,customer_id,order_date,status,payment_method,shipping_address,shipping_date,delivery_date,total_amount,promotion_id,shipping_city,shipping_zip
816,462,2023-10-06,Shipped,Apple Pay,6992 Park Rd,2023-10-07,,321.63,,Dallas,79444
817,70,2022-02-25,Delivered,Debit Card,7534 Park Rd,2022-02-26,2022-03-01,0,,Jacksonville,42951
818,760,2024-06-01,Processing,Apple Pay,1568 Park Rd,,,5328.8,,Chicago,79523
819,478,2023-08-24,Delivered,Credit Card,4085 Park Rd,2023-08-27,2023-08-29,1948.02,,Fort Worth,99337
820,120,2024-02-15,Processing,Debit Card,6680 First St,,,0,,Columbus,24150
821,581,2023-06-23,Cancelled,Apple Pay,8254 First St,,,249.24,,Dallas,89876
822,436,2022-02-23,Processing,Debit Card,6506 Second Ave,,,1133.63,,Jacksonville,93105
823,682,2023-05-28,Delivered,Debit Card,170 Second Ave,2023-05-31,2023-06-06,10741.2,,Chicago,53421
824,59,2023-05-05,Delivered,Credit Card,1224 Main St,2023-05-06,2023-05-13,2189.35,,Houston,42411
825,865,2024-02-15,Shipped,Google Pay,8825 First St,2024-02-16,,1494.18,,Houston,59054
826,287,2024-01-03,Delivered,Apple Pay,4894 Park Rd,2024-01-04,2024-01-10,110.99,,Philadelphia,45041
827,881,2023-06-17,Cancelled,Apple Pay,9979 Second Ave,,,171.68,,San Jose,61234
828,184,2023-05-17,Delivered,PayPal,3316 Second Ave,2023-05-20,2023-05-21,592.49,,Phoenix,26406
829,534,2022-07-12,Delivered,Debit Card,5020 Oak Ave,2022-07-13,2022-07-15,1293.64,,New York,51275
830,787,2024-02-03,Delivered,Google Pay,1140 Park Rd,2024-02-06,2024-02-08,881.44,,Dallas,64675
831,905,2024-04-12,Delivered,Google Pay,7999 Main St,2024-04-13,2024-04-16,170.76,,Columbus,12313
832,539,2021-12-16,Shipped,Apple Pay,5093 Second Ave,2021-12-17,,0,,New York,51853
833,4,2024-01-30,Delivered,Debit Card,5735 Second Ave,2024-02-01,2024-02-03,50.91,,Philadelphia,15695
834,896,2023-02-24,Shipped,Google Pay,8859 First St,2023-02-25,,460.14,,Los Angeles,20169
835,149,2022-09-02,Shipped,Google Pay,9849 Main St,2022-09-04,,4837.53,,Chicago,83259
836,524,2023-05-03,Delivered,Debit Card,5376 Main St,2023-05-06,2023-05-07,2736.61,,San Antonio,78576
837,430,2022-07-20,Delivered,Credit Card,8914 Second Ave,2022-07-23,2022-07-27,835.36,,Fort Worth,92173
838,13,2023-01-26,Delivered,Debit Card,7223 Oak Ave,2023-01-28,2023-01-29,901.74,,Phoenix,10425
839,379,2023-07-24,Delivered,Apple Pay,9661 Second Ave,2023-07-27,2023-08-01,314.86,,New York,19334
840,593,2024-04-20,Delivered,Credit Card,5219 Main St,2024-04-22,2024-04-28,463.66,,Dallas,50913
841,323,2022-05-01,Delivered,Google Pay,3501 First St,2022-05-03,2022-05-05,5492.9,,Philadelphia,70731
842,853,2023-11-03,Delivered,Debit Card,3272 Second Ave,2023-11-06,2023-11-08,292.6,,San Jose,93540
843,998,2021-04-04,Pending,Credit Card,7403 Main St,,,0,,Houston,81641
844,498,2021-12-08,Delivered,Credit Card,4222 Main St,2021-12-10,2021-12-16,9579.05,,Austin,31877
845,322,2023-12-12,Shipped,Credit Card,9679 Main St,2023-12-13,,7205.19,,Fort Worth,23848
846,243,2023-09-07,Delivered,Apple Pay,8982 Main St,2023-09-09,2023-09-14,135.22,,Charlotte,14433
847,981,2022-12-09,Delivered,PayPal,5898 Main St,2022-12-12,2022-12-16,152.48,,Phoenix,55838
848,25,2024-04-16,Shipped,PayPal,7554 Park Rd,2024-04-19,,681.47,,Charlotte,82845
849,722,2024-05-12,Delivered,Google Pay,1013 First St,2024-05-13,2024-05-19,0,,Dallas,74840
850,144,2023-04-06,Delivered,Credit Card,9833 Second Ave,2023-04-07,2023-04-09,314.72,,San Jose,70648
851,41,2023-03-20,Cancelled,Debit Card,1876 Second Ave,,,977.93,,New York,55309
852,529,2024-01-19,Delivered,Google Pay,4175 Second Ave,2024-01-22,2024-01-29,962.95,,Dallas,33448
853,529,2023-12-16,Processing,Credit Card,4175 Second Ave,,,1062.63,,Dallas,33448
854,783,2023-07-29,Delivered,Google Pay,1510 Park Rd,2023-07-30,2023-08-01,297.68,,Houston,29420
855,363,2023-10-02,Pending,Debit Card,6928 Second Ave,,,481.91,,Phoenix,21703
856,143,2023-10-26,Delivered,PayPal,7665 First St,2023-10-29,2023-11-03,0,,Phoenix,17456
857,487,2021-06-19,Processing,Debit Card,9087 Park Rd,,,144.16,,Chicago,45311
858,378,2023-03-14,Shipped,Google Pay,5131 First St,2023-03-17,,153.54,,Houston,58717
859,812,2021-11-21,Processing,Debit Card,6930 Oak Ave,,,790.44,,Jacksonville,76294
860,231,2021-05-11,Delivered,Debit Card,9896 Park Rd,2021-05-13,2021-05-14,119.44,,San Jose,49552
861,180,2024-04-14,Delivered,Debit Card,9476 Park Rd,2024-04-17,2024-04-18,746.14,,Dallas,82305
862,411,2023-06-10,Pending,Debit Card,5636 Main St,,,1456.4,,Jacksonville,16094
863,773,2023-10-01,Processing,Debit Card,3153 First St,,,757.33,,San Jose,65838
864,95,2021-03-22,Delivered,Apple Pay,1744 First St,2021-03-25,2021-03-29,365.31,,Columbus,78937
865,444,2023-08-08,Delivered,Credit Card,9138 Main St,2023-08-09,2023-08-10,1328.93,,San Diego,94613
866,304,2023-06-29,Delivered,Credit Card,7817 Main St,2023-07-02,2023-07-03,509.73,,Fort Worth,86986
867,624,2020-12-08,Delivered,Debit Card,9565 Park Rd,2020-12-09,2020-12-11,1032.43,,Houston,94182
868,704,2020-06-23,Processing,Credit Card,2048 Park Rd,,,273.62,,San Diego,18683
869,428,2023-02-21,Processing,PayPal,5358 First St,,,129.16,,New York,60577
870,299,2024-04-06,Delivered,Google Pay,5853 Oak Ave,2024-04-07,2024-04-09,0,,San Diego,29840
871,911,2021-11-27,Pending,Google Pay,2418 Oak Ave,,,70.38,,New York,22027
872,398,2021-09-18,Delivered,Google Pay,7009 Oak Ave,2021-09-20,2021-09-22,3239.73,,Fort Worth,27368
873,595,2022-01-01,Delivered,PayPal,3484 Second Ave,2022-01-03,2022-01-09,110.88,,Los Angeles,82006
874,421,2024-04-30,Processing,PayPal,981 Main St,,,165.1,,Dallas,36619
875,906,2021-02-08,Processing,PayPal,317 Oak Ave,,,1508.83,,San Jose,90786
876,659,2021-08-22,Delivered,Google Pay,3281 Park Rd,2021-08-25,2021-08-29,3853.97,,San Diego,36504
877,167,2022-03-01,Delivered,PayPal,3368 Main St,2022-03-02,2022-03-07,0,,Fort Worth,50642
878,508,2021-07-09,Shipped,Apple Pay,1221 Oak Ave,2021-07-11,,164.15,,Columbus,47957
879,286,2021-11-18,Pending,Google Pay,2381 Oak Ave,,,91.42,,Chicago,17780
880,562,2022-11-01,Delivered,Apple Pay,3807 Main St,2022-11-03,2022-11-06,337.06,,Houston,11967
881,948,2020-10-10,Delivered,Credit Card,6512 First St,2020-10-13,2020-10-19,5123.63,,Philadelphia,79185
882,371,2023-03-06,Delivered,PayPal,6268 Park Rd,2023-03-09,2023-03-14,140.1,,San Antonio,43029
883,3,2022-04-08,Delivered,Credit Card,2715 First St,2022-04-11,2022-04-15,1907.57,,Fort Worth,46421
884,55,2021-10-13,Shipped,Credit Card,9047 Second Ave,2021-10-15,,1851.32,,Dallas,73993
885,262,2023-11-07,Shipped,PayPal,5584 First St,2023-11-09,,1460.3,,San Diego,87908
886,672,2023-11-14,Delivered,Debit Card,8066 Second Ave,2023-11-16,2023-11-19,473.23,,San Diego,26083
887,667,2023-10-25,Delivered,Debit Card,7707 Main St,2023-10-27,2023-10-28,163.52,,Austin,19266
888,665,2021-06-26,Processing,Apple Pay,5972 Park Rd,,,17.58,,Chicago,94887
889,194,2022-05-31,Delivered,Debit Card,4433 Park Rd,2022-06-02,2022-06-07,895.82,,Chicago,57964
890,92,2023-09-11,Shipped,PayPal,2534 First St,2023-09-13,,1272.16,,Columbus,73483
891,965,2023-03-31,Shipped,Credit Card,3256 Park Rd,2023-04-03,,0,,Austin,96155
892,236,2023-12-28,Delivered,Apple Pay,3220 Main St,2023-12-29,2024-01-02,6622.15,,Jacksonville,59436
893,56,2024-04-11,Pending,Debit Card,6724 Oak Ave,,,0,,Austin,26728
894,336,2023-05-05,Processing,PayPal,9334 Oak Ave,,,838.56,,San Jose,34672
895,496,2023-04-01,Delivered,PayPal,5729 Oak Ave,2023-04-02,2023-04-05,45.97,,Chicago,51533
896,470,2023-09-25,Cancelled,Debit Card,2481 First St,,,2189.61,,Columbus,67065
897,465,2024-03-18,Delivered,PayPal,3465 Park Rd,2024-03-19,2024-03-21,50.85,,San Antonio,57483
898,695,2022-02-04,Shipped,Credit Card,7653 Oak Ave,2022-02-05,,289.8,,Philadelphia,31405
899,954,2024-02-09,Delivered,Google Pay,290 Main St,2024-02-11,2024-02-15,6057.39,,Philadelphia,20831
900,704,2023-10-31,Delivered,PayPal,2048 Park Rd,2023-11-02,2023-11-09,647.22,,San Diego,18683
901,893,2023-11-19,Processing,Apple Pay,1299 First St,,,0,,New York,55043
902,985,2023-07-15,Delivered,PayPal,3205 Park Rd,2023-07-17,2023-07-20,0,,Los Angeles,27521
903,303,2022-12-20,Delivered,Apple Pay,297 Park Rd,2022-12-21,2022-12-24,5749.98,,Dallas,27299
904,448,2022-10-19,Processing,PayPal,8523 Oak Ave,,,0,,Fort Worth,30869
905,237,2022-12-29,Delivered,Google Pay,3522 Park Rd,2022-12-30,2022-12-31,5728.47,,San Diego,12009
906,934,2021-12-28,Delivered,Credit Card,6001 Main St,2021-12-31,2022-01-01,348.1,,New York,98857
907,155,2023-07-17,Pending,Apple Pay,6356 Second Ave,,,355.58,,Fort Worth,64874
908,791,2023-11-20,Shipped,Apple Pay,8163 Main St,2023-11-22,,0,,San Jose,74713
909,740,2023-08-31,Delivered,Debit Card,5234 Park Rd,2023-09-01,2023-09-05,0,,Fort Worth,61111
910,139,2024-02-29,Delivered,Google Pay,8463 Main St,2024-03-03,2024-03-04,113.39,,Los Angeles,76840
911,621,2022-02-14,Delivered,Apple Pay,2271 Second Ave,2022-02-17,2022-02-20,135.95,,Phoenix,46073
912,926,2022-10-29,Processing,Credit Card,8334 Main St,,,291.17,,Chicago,84329
913,543,2021-12-19,Cancelled,Credit Card,8689 Oak Ave,,,419.45,,Dallas,19390
914,468,2023-11-21,Processing,Google Pay,2362 Main St,,,6667.68,,Jacksonville,68536
915,903,2022-06-04,Delivered,Credit Card,1203 Oak Ave,2022-06-05,2022-06-07,241.32,,New York,49522
916,205,2024-04-11,Delivered,Credit Card,4976 Park Rd,2024-04-13,2024-04-14,51.92,,Houston,37168
917,991,2021-10-30,Delivered,Apple Pay,2267 First St,2021-11-02,2021-11-05,1485.58,,Los Angeles,45895
918,25,2023-03-20,Shipped,Debit Card,7554 Park Rd,2023-03-22,,775.8,,Charlotte,82845
919,849,2020-12-24,Delivered,Google Pay,2145 Main St,2020-12-25,2020-12-26,215.36,,San Jose,14370
920,229,2023-12-10,Shipped,Google Pay,1202 Main St,2023-12-13,,157.32,,Houston,14400
921,715,2024-03-01,Delivered,Apple Pay,7895 Second Ave,2024-03-03,2024-03-09,2188.12,,Philadelphia,73508
922,777,2023-10-20,Shipped,Debit Card,4275 Second Ave,2023-10-21,,2515.13,,Philadelphia,75987
923,325,2021-08-26,Delivered,Debit Card,4996 Park Rd,2021-08-28,2021-08-30,136.22,,New York,14073
924,269,2023-12-24,Delivered,Apple Pay,8466 Second Ave,2023-12-26,2023-12-29,478.35,,Houston,86089
925,767,2022-10-21,Delivered,PayPal,6220 Second Ave,2022-10-22,2022-10-23,5196.67,,San Antonio,52406
926,641,2024-05-06,Processing,Debit Card,1490 First St,,,493.98,,San Diego,28342
927,621,2022-05-09,Delivered,Credit Card,2271 Second Ave,2022-05-11,2022-05-12,1251.64,,Phoenix,46073
928,168,2023-10-04,Cancelled,Apple Pay,5948 Main St,,,1837.39,,Phoenix,53506
929,222,2022-08-21,Delivered,Google Pay,8461 First St,2022-08-23,2022-08-26,0,,Los Angeles,69432
930,754,2022-11-04,Delivered,Apple Pay,4461 Park Rd,2022-11-05,2022-11-06,496.28,,Columbus,60079
931,689,2024-04-24,Delivered,PayPal,3504 Park Rd,2024-04-26,2024-04-27,2239.1,,Chicago,78852
932,569,2023-11-27,Pending,PayPal,4197 Park Rd,,,2005.15,,Los Angeles,95010
933,264,2024-05-28,Shipped,Credit Card,1965 Second Ave,2024-05-31,,252.18,,Philadelphia,87624
934,649,2024-05-30,Delivered,PayPal,1737 Second Ave,2024-06-02,2024-06-09,212.44,,Chicago,30677
935,996,2023-06-20,Pending,Debit Card,9140 Oak Ave,,,523.96,,Austin,57260
936,995,2021-05-28,Delivered,PayPal,1750 First St,2021-05-29,2021-05-30,334.72,,Charlotte,43064
937,723,2024-02-22,Delivered,Google Pay,9774 Main St,2024-02-23,2024-03-01,695.56,,New York,58026
938,687,2021-09-26,Delivered,Apple Pay,6426 Park Rd,2021-09-29,2021-10-06,173.61,,Philadelphia,47309
939,579,2023-05-23,Delivered,Debit Card,6879 Second Ave,2023-05-26,2023-05-30,231.84,,Dallas,37400
940,348,2024-04-02,Processing,Apple Pay,2803 Second Ave,,,0,,San Antonio,30591
941,863,2024-04-15,Delivered,Google Pay,2348 First St,2024-04-17,2024-04-21,1210.12,,New York,24544
942,363,2024-05-26,Delivered,Apple Pay,6928 Second Ave,2024-05-27,2024-05-31,0,,Phoenix,21703
943,489,2021-11-17,Processing,Apple Pay,1736 Park Rd,,,770.07,,Columbus,82789
944,371,2023-05-19,Cancelled,Apple Pay,6268 Park Rd,,,606.86,,San Antonio,43029
945,889,2024-02-10,Delivered,Debit Card,4973 First St,2024-02-11,2024-02-13,865.16,,Philadelphia,32954
946,739,2024-04-05,Delivered,Google Pay,2076 Second Ave,2024-04-06,2024-04-08,133.48,,Charlotte,86076
947,585,2024-01-11,Delivered,Apple Pay,7874 Main St,2024-01-12,2024-01-17,402.92,,Charlotte,27793
948,836,2020-07-16,Processing,PayPal,6535 Second Ave,,,2762.72,,Fort Worth,95078
949,516,2022-04-16,Delivered,Credit Card,2060 First St,2022-04-19,2022-04-21,425.32,,San Jose,11170
950,380,2021-07-03,Delivered,Google Pay,4988 First St,2021-07-06,2021-07-10,2953.42,,Dallas,29762
951,268,2023-11-10,Processing,Apple Pay,825 Second Ave,,,287.44,,Austin,98797
952,360,2021-04-10,Delivered,Credit Card,7850 Main St,2021-04-13,2021-04-19,287.63,,San Jose,46099
953,358,2024-05-03,Delivered,Credit Card,4625 Second Ave,2024-05-06,2024-05-09,184.8,,Columbus,11620
954,549,2023-04-22,Delivered,PayPal,9651 Second Ave,2023-04-23,2023-04-25,991.94,,San Antonio,43483
955,196,2024-01-05,Delivered,Google Pay,1684 First St,2024-01-08,2024-01-13,763.42,,Chicago,54444
956,326,2024-01-08,Delivered,Debit Card,1769 Oak Ave,2024-01-11,2024-01-15,441.11,,San Diego,11567
957,991,2020-11-04,Processing,Apple Pay,2267 First St,,,195.47,,Los Angeles,45895
958,22,2023-01-26,Delivered,Google Pay,3239 Oak Ave,2023-01-29,2023-02-03,639.65,,Houston,68800
959,643,2023-02-01,Delivered,Credit Card,5633 Main St,2023-02-04,2023-02-05,478.2,,New York,25491
960,470,2024-02-18,Delivered,Google Pay,2481 First St,2024-02-20,2024-02-23,985.43,,Columbus,67065
961,117,2020-11-10,Shipped,Apple Pay,522 Oak Ave,2020-11-11,,0,,Austin,56955
962,988,2023-11-06,Delivered,Google Pay,5705 First St,2023-11-09,2023-11-11,361.92,,New York,11052
963,54,2023-11-06,Cancelled,PayPal,9669 Main St,,,0,,San Antonio,59857
964,736,2023-09-04,Delivered,Credit Card,8052 Second Ave,2023-09-07,2023-09-09,0,,San Diego,65314
965,225,2022-03-21,Shipped,Apple Pay,6987 Park Rd,2022-03-22,,468.85,,Fort Worth,68790
966,103,2022-10-13,Delivered,Debit Card,4947 Park Rd,2022-10-16,2022-10-17,0,,San Jose,96275
967,820,2021-07-15,Delivered,Google Pay,2128 Second Ave,2021-07-16,2021-07-19,509.6,,Dallas,35221
968,136,2022-11-20,Processing,Credit Card,7632 Main St,,,212.55,,New York,85465
969,981,2020-11-30,Delivered,Google Pay,5898 Main St,2020-12-02,2020-12-08,2794.5,,Phoenix,55838
970,653,2023-11-22,Delivered,Apple Pay,3692 First St,2023-11-25,2023-12-01,53.11,,Dallas,96419
971,449,2024-04-21,Delivered,Apple Pay,762 Oak Ave,2024-04-22,2024-04-26,3045.77,,Philadelphia,40375
972,279,2024-04-14,Delivered,Apple Pay,6386 First St,2024-04-17,2024-04-24,3579.78,,San Jose,73788
973,251,2021-06-11,Shipped,PayPal,5252 Main St,2021-06-14,,735.42,,Chicago,86943
974,225,2022-10-15,Delivered,Credit Card,6987 Park Rd,2022-10-17,2022-10-24,0,,Fort Worth,68790
975,121,2024-04-25,Delivered,Credit Card,2167 Park Rd,2024-04-27,2024-05-01,28.24,,Los Angeles,92978
976,554,2022-12-09,Delivered,Debit Card,4321 First St,2022-12-12,2022-12-14,1053.46,,Austin,82737
977,542,2023-06-29,Shipped,Google Pay,7218 Oak Ave,2023-07-02,,472.32,,Dallas,73035
978,338,2023-06-19,Shipped,Apple Pay,3007 Park Rd,2023-06-22,,85.2,,Philadelphia,12872
979,767,2022-08-01,Processing,Apple Pay,6220 Second Ave,,,189.87,,San Antonio,52406
980,616,2024-01-20,Delivered,Apple Pay,7989 Main St,2024-01-23,2024-01-29,2284.7,,San Jose,78997
981,570,2023-05-19,Shipped,Google Pay,8682 First St,2023-05-20,,3674.78,,Los Angeles,90225
982,60,2023-08-03,Delivered,Google Pay,1974 Second Ave,2023-08-05,2023-08-12,317.37,,Austin,70952
983,612,2022-03-05,Delivered,PayPal,2156 Oak Ave,2022-03-06,2022-03-12,1300.58,,Columbus,19403
984,425,2023-08-23,Pending,Apple Pay,5307 Second Ave,,,609.21,,Los Angeles,34100
985,452,2024-02-13,Delivered,Credit Card,4221 First St,2024-02-14,2024-02-18,613.99,,Dallas,77681
986,501,2023-02-06,Delivered,Debit Card,5946 Park Rd,2023-02-07,2023-02-11,5060.27,,Austin,71235
987,955,2021-11-29,Cancelled,PayPal,1649 Second Ave,,,149.01,,Phoenix,60326
988,678,2023-07-08,Delivered,PayPal,6193 Park Rd,2023-07-11,2023-07-15,410.68,,San Diego,29443
989,672,2023-04-22,Pending,Google Pay,8066 Second Ave,,,50.36,,San Diego,26083
990,878,2021-09-22,Shipped,Google Pay,7659 Park Rd,2021-09-24,,4144.8,,Jacksonville,51035
991,757,2024-05-08,Shipped,Apple Pay,6613 Oak Ave,2024-05-09,,0,,Jacksonville,60265
992,175,2022-06-11,Cancelled,Apple Pay,2355 Second Ave,,,582.03,,San Jose,62171
993,669,2023-06-30,Shipped,Apple Pay,944 Main St,2023-07-03,,128.82,,Charlotte,57918
994,118,2024-01-05,Delivered,Google Pay,6997 Second Ave,2024-01-07,2024-01-08,282.39,,Chicago,18330
995,288,2023-10-08,Processing,Credit Card,1071 Park Rd,,,0,,Charlotte,26631
996,65,2022-05-30,Cancelled,Credit Card,9807 Park Rd,,,0,,Columbus,42177
997,359,2023-11-09,Delivered,PayPal,1830 Second Ave,2023-11-12,2023-11-14,325.7,,Charlotte,47498
998,687,2023-10-11,Delivered,Debit Card,6426 Park Rd,2023-10-14,2023-10-20,3310,,Philadelphia,47309
999,920,2024-04-30,Delivered,Credit Card,7927 Main St,2024-05-03,2024-05-07,767.1,,Houston,92700
1000,943,2023-11-20,Shipped,Apple Pay,2169 Second Ave,2023-11-23,,7974.81,,Fort Worth,88855
1001,178,2024-05-03,Pending,Debit Card,5792 Main St,,,688.85,,Austin,81063
1002,572,2024-05-15,Shipped,PayPal,5171 First St,2024-05-17,,677.28,,Phoenix,92110
1003,846,2024-04-07,Processing,PayPal,7043 Main St,,,167.47,,Jacksonville,35805
1004,1000,2022-10-08,Delivered,PayPal,7245 Main St,2022-10-10,2022-10-13,718.56,,Charlotte,64919
1005,819,2024-04-25,Processing,Credit Card,7359 Park Rd,,,0,,New York,21603
1006,525,2024-01-05,Processing,PayPal,8052 Oak Ave,,,959.72,,Los Angeles,14170
1007,690,2021-02-27,Delivered,PayPal,4578 First St,2021-03-02,2021-03-05,1191.22,,San Antonio,82851
1008,423,2023-02-28,Delivered,Credit Card,7120 Park Rd,2023-03-02,2023-03-06,65.96,,New York,44634
1009,182,2024-03-31,Delivered,Credit Card,2202 Second Ave,2024-04-02,2024-04-08,1157.43,,Philadelphia,87042
1010,23,2023-03-06,Processing,PayPal,9116 Main St,,,91.26,,San Diego,95477
1011,488,2023-09-18,Delivered,Credit Card,6966 Park Rd,2023-09-21,2023-09-27,3721.82,,Houston,62506
1012,588,2024-02-07,Delivered,Apple Pay,6482 Oak Ave,2024-02-10,2024-02-11,1867.67,,San Jose,25315
1013,183,2023-07-07,Delivered,PayPal,2607 Park Rd,2023-07-08,2023-07-09,77.4,,Dallas,31229
1014,589,2022-10-04,Delivered,Credit Card,3993 Park Rd,2022-10-06,2022-10-11,89.26,,Charlotte,49666
1015,567,2022-01-25,Delivered,Apple Pay,993 Second Ave,2022-01-28,2022-01-30,223.26,,San Jose,70762
1016,732,2023-02-28,Delivered,Google Pay,404 Second Ave,2023-03-03,2023-03-07,691.9,,Chicago,85608
1017,374,2024-05-14,Delivered,Google Pay,2556 Second Ave,2024-05-15,2024-05-21,0,,Houston,17441
1018,4,2023-09-14,Delivered,PayPal,5735 Second Ave,2023-09-17,2023-09-21,1093.22,,Philadelphia,15695
1019,62,2023-05-31,Delivered,Credit Card,9800 Oak Ave,2023-06-02,2023-06-08,0,,Los Angeles,49529
1020,780,2024-02-20,Delivered,Credit Card,317 Oak Ave,2024-02-22,2024-02-25,945.14,,Los Angeles,72537
1021,593,2023-05-24,Processing,Debit Card,5219 Main St,,,494.89,,Dallas,50913
1022,881,2024-03-25,Delivered,Apple Pay,9979 Second Ave,2024-03-26,2024-03-27,1000.83,,San Jose,61234
1023,673,2023-07-31,Shipped,Credit Card,1175 Oak Ave,2023-08-02,,893.47,,Fort Worth,21443
1024,825,2022-02-14,Processing,Apple Pay,5429 Oak Ave,,,119.55,,New York,17667
1025,185,2021-05-26,Delivered,Debit Card,9613 Oak Ave,2021-05-29,2021-05-30,122.54,,San Jose,96341
1026,120,2024-04-07,Delivered,Apple Pay,6680 First St,2024-04-10,2024-04-17,1584.55,,Columbus,24150
1027,445,2021-04-08,Delivered,Debit Card,1352 Main St,2021-04-09,2021-04-13,215.19,,Jacksonville,76476
1028,855,2021-05-18,Delivered,PayPal,9662 Second Ave,2021-05-20,2021-05-23,0,,Phoenix,29321
1029,266,2023-10-11,Processing,Apple Pay,7032 First St,,,289.57,,Jacksonville,68860
1030,55,2021-04-12,Pending,Google Pay,9047 Second Ave,,,880.05,,Dallas,73993
1031,199,2023-07-09,Delivered,Debit Card,8125 Second Ave,2023-07-11,2023-07-18,0,,Dallas,72245
1032,592,2021-09-12,Delivered,Debit Card,8658 Main St,2021-09-15,2021-09-18,946.46,,San Antonio,50760
1033,263,2021-12-03,Shipped,Apple Pay,3010 First St,2021-12-05,,3295.74,,Philadelphia,48200
1034,179,2022-10-18,Delivered,Google Pay,6022 Second Ave,2022-10-21,2022-10-28,85.35,,Fort Worth,25907
1035,462,2023-09-07,Delivered,Credit Card,6992 Park Rd,2023-09-09,2023-09-13,410.82,,Dallas,79444
1036,370,2023-10-31,Delivered,Credit Card,2267 Oak Ave,2023-11-02,2023-11-04,87.1,,San Diego,11109
1037,573,2023-09-02,Delivered,Apple Pay,7614 First St,2023-09-04,2023-09-08,133.64,,New York,81237
1038,513,2022-02-04,Delivered,Apple Pay,7357 Oak Ave,2022-02-05,2022-02-10,1017.29,,San Antonio,36106
1039,795,2021-12-18,Delivered,Google Pay,1769 Second Ave,2021-12-19,2021-12-21,295.43,,Los Angeles,76493
1040,990,2024-05-10,Pending,Debit Card,7864 Main St,,,12.08,,Houston,75841
1041,256,2022-05-30,Delivered,Apple Pay,1599 Main St,2022-06-01,2022-06-04,1244.96,,Los Angeles,68292
1042,461,2022-10-18,Delivered,Apple Pay,8806 Second Ave,2022-10-21,2022-10-23,9476.47,,Charlotte,22214
1043,413,2022-08-10,Delivered,Apple Pay,9579 Oak Ave,2022-08-11,2022-08-12,112.6,,Jacksonville,23573
1044,359,2024-02-11,Delivered,Debit Card,1830 Second Ave,2024-02-14,2024-02-17,155.87,,Charlotte,47498
1045,329,2023-11-14,Pending,Apple Pay,583 First St,,,2288.25,,San Diego,65923
1046,897,2022-02-10,Delivered,Debit Card,664 Second Ave,2022-02-11,2022-02-13,4807.07,,Jacksonville,67941
1047,11,2023-12-07,Shipped,Apple Pay,1896 Oak Ave,2023-12-09,,0,,Columbus,30969
1048,569,2024-03-19,Delivered,Apple Pay,4197 Park Rd,2024-03-21,2024-03-24,99.56,,Los Angeles,95010
