order_id,customer_id,order_date,status,payment_method,shipping_address,shipping_city,shipping_state,shipping_zip,shipping_date,delivery_date,total_amount
856,143,2023-10-26,Delivered,PayPal,7665 First St,Phoenix,AZ,17456,2023-10-29,2023-11-03,0.0
857,487,2021-06-19,Processing,Debit Card,9087 Park Rd,Chicago,IL,45311,,,144.16
858,378,2023-03-14,Shipped,Google Pay,5131 First St,Houston,TX,58717,2023-03-17,,153.54
859,812,2021-11-21,Processing,Debit Card,6930 Oak Ave,Jacksonville,FL,76294,,,790.44
860,231,2021-05-11,Delivered,Debit Card,9896 Park Rd,San Jose,CA,49552,2021-05-13,2021-05-14,119.44
861,180,2024-04-14,Delivered,Debit Card,9476 Park Rd,Dallas,TX,82305,2024-04-17,2024-04-18,746.14
862,411,2023-06-10,Pending,Debit Card,5636 Main St,Jacksonville,FL,16094,,,1456.4
863,773,2023-10-01,Processing,Debit Card,3153 First St,San Jose,CA,65838,,,757.33
864,95,2021-03-22,Delivered,Apple Pay,1744 First St,Columbus,OH,78937,2021-03-25,2021-03-29,365.31
865,444,2023-08-08,Delivered,Credit Card,9138 Main St,San Diego,CA,94613,2023-08-09,2023-08-10,1328.93
866,304,2023-06-29,Delivered,Credit Card,7817 Main St,Fort Worth,TX,86986,2023-07-02,2023-07-03,509.72999999999996
867,624,2020-12-08,Delivered,Debit Card,9565 Park Rd,Houston,TX,94182,2020-12-09,2020-12-11,1032.43
868,704,2020-06-23,Processing,Credit Card,2048 Park Rd,San Diego,CA,18683,,,273.62
869,428,2023-02-21,Processing,PayPal,5358 First St,New York,NY,60577,,,129.16
870,299,2024-04-06,Delivered,Google Pay,5853 Oak Ave,San Diego,CA,29840,2024-04-07,2024-04-09,0.0
871,911,2021-11-27,Pending,Google Pay,2418 Oak Ave,New York,NY,22027,,,70.38
872,398,2021-09-18,Delivered,Google Pay,7009 Oak Ave,Fort Worth,TX,27368,2021-09-20,2021-09-22,3239.73
873,595,2022-01-01,Delivered,PayPal,3484 Second Ave,Los Angeles,CA,82006,2022-01-03,2022-01-09,110.88
874,421,2024-04-30,Processing,PayPal,981 Main St,Dallas,TX,36619,,,165.10000000000002
875,906,2021-02-08,Processing,PayPal,317 Oak Ave,San Jose,CA,90786,,,1508.83
876,659,2021-08-22,Delivered,Google Pay,3281 Park Rd,San Diego,CA,36504,2021-08-25,2021-08-29,3853.97
877,167,2022-03-01,Delivered,PayPal,3368 Main St,Fort Worth,TX,50642,2022-03-02,2022-03-07,0.0
878,508,2021-07-09,Shipped,Apple Pay,1221 Oak Ave,Columbus,OH,47957,2021-07-11,,164.14999999999998
879,286,2021-11-18,Pending,Google Pay,2381 Oak Ave,Chicago,IL,17780,,,91.42
880,562,2022-11-01,Delivered,Apple Pay,3807 Main St,Houston,TX,11967,2022-11-03,2022-11-06,337.05999999999995
881,948,2020-10-10,Delivered,Credit Card,6512 First St,Philadelphia,PA,79185,2020-10-13,2020-10-19,5123.63
882,371,2023-03-06,Delivered,PayPal,6268 Park Rd,San Antonio,TX,43029,2023-03-09,2023-03-14,140.1
883,3,2022-04-08,Delivered,Credit Card,2715 First St,Fort Worth,TX,46421,2022-04-11,2022-04-15,1907.5700000000002
884,55,2021-10-13,Shipped,Credit Card,9047 Second Ave,Dallas,TX,73993,2021-10-15,,1851.32
885,262,2023-11-07,Shipped,PayPal,5584 First St,San Diego,CA,87908,2023-11-09,,1460.3000000000002
886,672,2023-11-14,Delivered,Debit Card,8066 Second Ave,San Diego,CA,26083,2023-11-16,2023-11-19,473.23
887,667,2023-10-25,Delivered,Debit Card,7707 Main St,Austin,TX,19266,2023-10-27,2023-10-28,163.52
888,665,2021-06-26,Processing,Apple Pay,5972 Park Rd,Chicago,IL,94887,,,17.58
889,194,2022-05-31,Delivered,Debit Card,4433 Park Rd,Chicago,IL,57964,2022-06-02,2022-06-07,895.82
890,92,2023-09-11,Shipped,PayPal,2534 First St,Columbus,OH,73483,2023-09-13,,1272.16
891,965,2023-03-31,Shipped,Credit Card,3256 Park Rd,Austin,TX,96155,2023-04-03,,0.0
892,236,2023-12-28,Delivered,Apple Pay,3220 Main St,Jacksonville,FL,59436,2023-12-29,2024-01-02,6622.15
893,56,2024-04-11,Pending,Debit Card,6724 Oak Ave,Austin,TX,26728,,,0.0
894,336,2023-05-05,Processing,PayPal,9334 Oak Ave,San Jose,CA,34672,,,838.56
895,496,2023-04-01,Delivered,PayPal,5729 Oak Ave,Chicago,IL,51533,2023-04-02,2023-04-05,45.97
896,470,2023-09-25,Cancelled,Debit Card,2481 First St,Columbus,OH,67065,,,2189.6099999999997
897,465,2024-03-18,Delivered,PayPal,3465 Park Rd,San Antonio,TX,57483,2024-03-19,2024-03-21,50.85
898,695,2022-02-04,Shipped,Credit Card,7653 Oak Ave,Philadelphia,PA,31405,2022-02-05,,289.79999999999995
899,954,2024-02-09,Delivered,Google Pay,290 Main St,Philadelphia,PA,20831,2024-02-11,2024-02-15,6057.39
900,704,2023-10-31,Delivered,PayPal,2048 Park Rd,San Diego,CA,18683,2023-11-02,2023-11-09,647.22
901,893,2023-11-19,Processing,Apple Pay,1299 First St,New York,NY,55043,,,0.0
902,985,2023-07-15,Delivered,PayPal,3205 Park Rd,Los Angeles,CA,27521,2023-07-17,2023-07-20,0.0
903,303,2022-12-20,Delivered,Apple Pay,297 Park Rd,Dallas,TX,27299,2022-12-21,2022-12-24,5749.98
904,448,2022-10-19,Processing,PayPal,8523 Oak Ave,Fort Worth,TX,30869,,,0.0
905,237,2022-12-29,Delivered,Google Pay,3522 Park Rd,San Diego,CA,12009,2022-12-30,2022-12-31,5728.470000000001
906,934,2021-12-28,Delivered,Credit Card,6001 Main St,New York,NY,98857,2021-12-31,2022-01-01,348.09999999999997
907,155,2023-07-17,Pending,Apple Pay,6356 Second Ave,Fort Worth,TX,64874,,,355.58
908,791,2023-11-20,Shipped,Apple Pay,8163 Main St,San Jose,CA,74713,2023-11-22,,0.0
909,740,2023-08-31,Delivered,Debit Card,5234 Park Rd,Fort Worth,TX,61111,2023-09-01,2023-09-05,0.0
910,139,2024-02-29,Delivered,Google Pay,8463 Main St,Los Angeles,CA,76840,2024-03-03,2024-03-04,113.39000000000001
911,621,2022-02-14,Delivered,Apple Pay,2271 Second Ave,Phoenix,AZ,46073,2022-02-17,2022-02-20,135.95
912,926,2022-10-29,Processing,Credit Card,8334 Main St,Chicago,IL,84329,,,291.17
913,543,2021-12-19,Cancelled,Credit Card,8689 Oak Ave,Dallas,TX,19390,,,419.45
914,468,2023-11-21,Processing,Google Pay,2362 Main St,Jacksonville,FL,68536,,,6667.679999999999
915,903,2022-06-04,Delivered,Credit Card,1203 Oak Ave,New York,NY,49522,2022-06-05,2022-06-07,241.32
916,205,2024-04-11,Delivered,Credit Card,4976 Park Rd,Houston,TX,37168,2024-04-13,2024-04-14,51.92
917,991,2021-10-30,Delivered,Apple Pay,2267 First St,Los Angeles,CA,45895,2021-11-02,2021-11-05,1485.58
918,25,2023-03-20,Shipped,Debit Card,7554 Park Rd,Charlotte,NC,82845,2023-03-22,,775.8
919,849,2020-12-24,Delivered,Google Pay,2145 Main St,San Jose,CA,14370,2020-12-25,2020-12-26,215.36
920,229,2023-12-10,Shipped,Google Pay,1202 Main St,Houston,TX,14400,2023-12-13,,157.32
921,715,2024-03-01,Delivered,Apple Pay,7895 Second Ave,Philadelphia,PA,73508,2024-03-03,2024-03-09,2188.12
922,777,2023-10-20,Shipped,Debit Card,4275 Second Ave,Philadelphia,PA,75987,2023-10-21,,2515.13
923,325,2021-08-26,Delivered,Debit Card,4996 Park Rd,New York,NY,14073,2021-08-28,2021-08-30,136.22
924,269,2023-12-24,Delivered,Apple Pay,8466 Second Ave,Houston,TX,86089,2023-12-26,2023-12-29,478.34999999999997
925,767,2022-10-21,Delivered,PayPal,6220 Second Ave,San Antonio,TX,52406,2022-10-22,2022-10-23,5196.67
926,641,2024-05-06,Processing,Debit Card,1490 First St,San Diego,CA,28342,,,493.98
927,621,2022-05-09,Delivered,Credit Card,2271 Second Ave,Phoenix,AZ,46073,2022-05-11,2022-05-12,1251.6399999999999
928,168,2023-10-04,Cancelled,Apple Pay,5948 Main St,Phoenix,AZ,53506,,,1837.39
929,222,2022-08-21,Delivered,Google Pay,8461 First St,Los Angeles,CA,69432,2022-08-23,2022-08-26,0.0
930,754,2022-11-04,Delivered,Apple Pay,4461 Park Rd,Columbus,OH,60079,2022-11-05,2022-11-06,496.28
931,689,2024-04-24,Delivered,PayPal,3504 Park Rd,Chicago,IL,78852,2024-04-26,2024-04-27,2239.1000000000004
932,569,2023-11-27,Pending,PayPal,4197 Park Rd,Los Angeles,CA,95010,,,2005.15
933,264,2024-05-28,Shipped,Credit Card,1965 Second Ave,Philadelphia,PA,87624,2024-05-31,,252.18
934,649,2024-05-30,Delivered,PayPal,1737 Second Ave,Chicago,IL,30677,2024-06-02,2024-06-09,212.44
935,996,2023-06-20,Pending,Debit Card,9140 Oak Ave,Austin,TX,57260,,,523.96
936,995,2021-05-28,Delivered,PayPal,1750 First St,Charlotte,NC,43064,2021-05-29,2021-05-30,334.72
937,723,2024-02-22,Delivered,Google Pay,9774 Main St,New York,NY,58026,2024-02-23,2024-03-01,695.5600000000001
938,687,2021-09-26,Delivered,Apple Pay,6426 Park Rd,Philadelphia,PA,47309,2021-09-29,2021-10-06,173.61
939,579,2023-05-23,Delivered,Debit Card,6879 Second Ave,Dallas,TX,37400,2023-05-26,2023-05-30,231.84
940,348,2024-04-02,Processing,Apple Pay,2803 Second Ave,San Antonio,TX,30591,,,0.0
941,863,2024-04-15,Delivered,Google Pay,2348 First St,New York,NY,24544,2024-04-17,2024-04-21,1210.1200000000001
942,363,2024-05-26,Delivered,Apple Pay,6928 Second Ave,Phoenix,AZ,21703,2024-05-27,2024-05-31,0.0
943,489,2021-11-17,Processing,Apple Pay,1736 Park Rd,Columbus,OH,82789,,,770.0699999999999
944,371,2023-05-19,Cancelled,Apple Pay,6268 Park Rd,San Antonio,TX,43029,,,606.86
945,889,2024-02-10,Delivered,Debit Card,4973 First St,Philadelphia,PA,32954,2024-02-11,2024-02-13,865.1600000000001
946,739,2024-04-05,Delivered,Google Pay,2076 Second Ave,Charlotte,NC,86076,2024-04-06,2024-04-08,133.48000000000002
947,585,2024-01-11,Delivered,Apple Pay,7874 Main St,Charlotte,NC,27793,2024-01-12,2024-01-17,402.91999999999996
948,836,2020-07-16,Processing,PayPal,6535 Second Ave,Fort Worth,TX,95078,,,2762.7200000000003
949,516,2022-04-16,Delivered,Credit Card,2060 First St,San Jose,CA,11170,2022-04-19,2022-04-21,425.32000000000005
950,380,2021-07-03,Delivered,Google Pay,4988 First St,Dallas,TX,29762,2021-07-06,2021-07-10,2953.42
951,268,2023-11-10,Processing,Apple Pay,825 Second Ave,Austin,TX,98797,,,287.44
952,360,2021-04-10,Delivered,Credit Card,7850 Main St,San Jose,CA,46099,2021-04-13,2021-04-19,287.63
953,358,2024-05-03,Delivered,Credit Card,4625 Second Ave,Columbus,OH,11620,2024-05-06,2024-05-09,184.8
954,549,2023-04-22,Delivered,PayPal,9651 Second Ave,San Antonio,TX,43483,2023-04-23,2023-04-25,991.94
955,196,2024-01-05,Delivered,Google Pay,1684 First St,Chicago,IL,54444,2024-01-08,2024-01-13,763.42
956,326,2024-01-08,Delivered,Debit Card,1769 Oak Ave,San Diego,CA,11567,2024-01-11,2024-01-15,441.11
957,991,2020-11-04,Processing,Apple Pay,2267 First St,Los Angeles,CA,45895,,,195.47
958,22,2023-01-26,Delivered,Google Pay,3239 Oak Ave,Houston,TX,68800,2023-01-29,2023-02-03,639.6500000000001
959,643,2023-02-01,Delivered,Credit Card,5633 Main St,New York,NY,25491,2023-02-04,2023-02-05,478.20000000000005
960,470,2024-02-18,Delivered,Google Pay,2481 First St,Columbus,OH,67065,2024-02-20,2024-02-23,985.4300000000001
961,117,2020-11-10,Shipped,Apple Pay,522 Oak Ave,Austin,TX,56955,2020-11-11,,0.0
962,988,2023-11-06,Delivered,Google Pay,5705 First St,New York,NY,11052,2023-11-09,2023-11-11,361.92
963,54,2023-11-06,Cancelled,PayPal,9669 Main St,San Antonio,TX,59857,,,0.0
964,736,2023-09-04,Delivered,Credit Card,8052 Second Ave,San Diego,CA,65314,2023-09-07,2023-09-09,0.0
965,225,2022-03-21,Shipped,Apple Pay,6987 Park Rd,Fort Worth,TX,68790,2022-03-22,,468.85
966,103,2022-10-13,Delivered,Debit Card,4947 Park Rd,San Jose,CA,96275,2022-10-16,2022-10-17,0.0
967,820,2021-07-15,Delivered,Google Pay,2128 Second Ave,Dallas,TX,35221,2021-07-16,2021-07-19,509.6
968,136,2022-11-20,Processing,Credit Card,7632 Main St,New York,NY,85465,,,212.55
969,981,2020-11-30,Delivered,Google Pay,5898 Main St,Phoenix,AZ,55838,2020-12-02,2020-12-08,2794.5
970,653,2023-11-22,Delivered,Apple Pay,3692 First St,Dallas,TX,96419,2023-11-25,2023-12-01,53.11
971,449,2024-04-21,Delivered,Apple Pay,762 Oak Ave,Philadelphia,PA,40375,2024-04-22,2024-04-26,3045.7699999999995
972,279,2024-04-14,Delivered,Apple Pay,6386 First St,San Jose,CA,73788,2024-04-17,2024-04-24,3579.7799999999997
973,251,2021-06-11,Shipped,PayPal,5252 Main St,Chicago,IL,86943,2021-06-14,,735.42
974,225,2022-10-15,Delivered,Credit Card,6987 Park Rd,Fort Worth,TX,68790,2022-10-17,2022-10-24,0.0
975,121,2024-04-25,Delivered,Credit Card,2167 Park Rd,Los Angeles,CA,92978,2024-04-27,2024-05-01,28.24
976,554,2022-12-09,Delivered,Debit Card,4321 First St,Austin,TX,82737,2022-12-12,2022-12-14,1053.46
977,542,2023-06-29,Shipped,Google Pay,7218 Oak Ave,Dallas,TX,73035,2023-07-02,,472.32
978,338,2023-06-19,Shipped,Apple Pay,3007 Park Rd,Philadelphia,PA,12872,2023-06-22,,85.2
979,767,2022-08-01,Processing,Apple Pay,6220 Second Ave,San Antonio,TX,52406,,,189.87
980,616,2024-01-20,Delivered,Apple Pay,7989 Main St,San Jose,CA,78997,2024-01-23,2024-01-29,2284.7
981,570,2023-05-19,Shipped,Google Pay,8682 First St,Los Angeles,CA,90225,2023-05-20,,3674.78
982,60,2023-08-03,Delivered,Google Pay,1974 Second Ave,Austin,TX,70952,2023-08-05,2023-08-12,317.37
983,612,2022-03-05,Delivered,PayPal,2156 Oak Ave,Columbus,OH,19403,2022-03-06,2022-03-12,1300.58
984,425,2023-08-23,Pending,Apple Pay,5307 Second Ave,Los Angeles,CA,34100,,,609.21
985,452,2024-02-13,Delivered,Credit Card,4221 First St,Dallas,TX,77681,2024-02-14,2024-02-18,613.99
986,501,2023-02-06,Delivered,Debit Card,5946 Park Rd,Austin,TX,71235,2023-02-07,2023-02-11,5060.2699999999995
987,955,2021-11-29,Cancelled,PayPal,1649 Second Ave,Phoenix,AZ,60326,,,149.01
988,678,2023-07-08,Delivered,PayPal,6193 Park Rd,San Diego,CA,29443,2023-07-11,2023-07-15,410.68
989,672,2023-04-22,Pending,Google Pay,8066 Second Ave,San Diego,CA,26083,,,50.36
990,878,2021-09-22,Shipped,Google Pay,7659 Park Rd,Jacksonville,FL,51035,2021-09-24,,4144.8
991,757,2024-05-08,Shipped,Apple Pay,6613 Oak Ave,Jacksonville,FL,60265,2024-05-09,,0.0
992,175,2022-06-11,Cancelled,Apple Pay,2355 Second Ave,San Jose,CA,62171,,,582.03
993,669,2023-06-30,Shipped,Apple Pay,944 Main St,Charlotte,NC,57918,2023-07-03,,128.82
994,118,2024-01-05,Delivered,Google Pay,6997 Second Ave,Chicago,IL,18330,2024-01-07,2024-01-08,282.39
995,288,2023-10-08,Processing,Credit Card,1071 Park Rd,Charlotte,NC,26631,,,0.0
996,65,2022-05-30,Cancelled,Credit Card,9807 Park Rd,Columbus,OH,42177,,,0.0
997,359,2023-11-09,Delivered,PayPal,1830 Second Ave,Charlotte,NC,47498,2023-11-12,2023-11-14,325.7
998,687,2023-10-11,Delivered,Debit Card,6426 Park Rd,Philadelphia,PA,47309,2023-10-14,2023-10-20,3310.0
999,920,2024-04-30,Delivered,Credit Card,7927 Main St,Houston,TX,92700,2024-05-03,2024-05-07,767.1
1000,943,2023-11-20,Shipped,Apple Pay,2169 Second Ave,Fort Worth,TX,88855,2023-11-23,,7974.8099999999995
1001,178,2024-05-03,Pending,Debit Card,5792 Main St,Austin,TX,81063,,,688.8499999999999
1002,572,2024-05-15,Shipped,PayPal,5171 First St,Phoenix,AZ,92110,2024-05-17,,677.28
1003,846,2024-04-07,Processing,PayPal,7043 Main St,Jacksonville,FL,35805,,,167.47
1004,1000,2022-10-08,Delivered,PayPal,7245 Main St,Charlotte,NC,64919,2022-10-10,2022-10-13,718.56
1005,819,2024-04-25,Processing,Credit Card,7359 Park Rd,New York,NY,21603,,,0.0
1006,525,2024-01-05,Processing,PayPal,8052 Oak Ave,Los Angeles,CA,14170,,,959.72
1007,690,2021-02-27,Delivered,PayPal,4578 First St,San Antonio,TX,82851,2021-03-02,2021-03-05,1191.2199999999998
1008,423,2023-02-28,Delivered,Credit Card,7120 Park Rd,New York,NY,44634,2023-03-02,2023-03-06,65.96
1009,182,2024-03-31,Delivered,Credit Card,2202 Second Ave,Philadelphia,PA,87042,2024-04-02,2024-04-08,1157.43
1010,23,2023-03-06,Processing,PayPal,9116 Main St,San Diego,CA,95477,,,91.26
1011,488,2023-09-18,Delivered,Credit Card,6966 Park Rd,Houston,TX,62506,2023-09-21,2023-09-27,3721.8199999999997
1012,588,2024-02-07,Delivered,Apple Pay,6482 Oak Ave,San Jose,CA,25315,2024-02-10,2024-02-11,1867.67
1013,183,2023-07-07,Delivered,PayPal,2607 Park Rd,Dallas,TX,31229,2023-07-08,2023-07-09,77.4
1014,589,2022-10-04,Delivered,Credit Card,3993 Park Rd,Charlotte,NC,49666,2022-10-06,2022-10-11,89.26
1015,567,2022-01-25,Delivered,Apple Pay,993 Second Ave,San Jose,CA,70762,2022-01-28,2022-01-30,223.26
1016,732,2023-02-28,Delivered,Google Pay,404 Second Ave,Chicago,IL,85608,2023-03-03,2023-03-07,691.9000000000001
1017,374,2024-05-14,Delivered,Google Pay,2556 Second Ave,Houston,TX,17441,2024-05-15,2024-05-21,0.0
1018,4,2023-09-14,Delivered,PayPal,5735 Second Ave,Philadelphia,PA,15695,2023-09-17,2023-09-21,1093.22
1019,62,2023-05-31,Delivered,Credit Card,9800 Oak Ave,Los Angeles,CA,49529,2023-06-02,2023-06-08,0.0
1020,780,2024-02-20,Delivered,Credit Card,317 Oak Ave,Los Angeles,CA,72537,2024-02-22,2024-02-25,945.1400000000001
1021,593,2023-05-24,Processing,Debit Card,5219 Main St,Dallas,TX,50913,,,494.89
1022,881,2024-03-25,Delivered,Apple Pay,9979 Second Ave,San Jose,CA,61234,2024-03-26,2024-03-27,1000.8299999999999
1023,673,2023-07-31,Shipped,Credit Card,1175 Oak Ave,Fort Worth,TX,21443,2023-08-02,,893.47
1024,825,2022-02-14,Processing,Apple Pay,5429 Oak Ave,New York,NY,17667,,,119.55
1025,185,2021-05-26,Delivered,Debit Card,9613 Oak Ave,San Jose,CA,96341,2021-05-29,2021-05-30,122.54
1026,120,2024-04-07,Delivered,Apple Pay,6680 First St,Columbus,OH,24150,2024-04-10,2024-04-17,1584.55
1027,445,2021-04-08,Delivered,Debit Card,1352 Main St,Jacksonville,FL,76476,2021-04-09,2021-04-13,215.19
1028,855,2021-05-18,Delivered,PayPal,9662 Second Ave,Phoenix,AZ,29321,2021-05-20,2021-05-23,0.0
1029,266,2023-10-11,Processing,Apple Pay,7032 First St,Jacksonville,FL,68860,,,289.57
1030,55,2021-04-12,Pending,Google Pay,9047 Second Ave,Dallas,TX,73993,,,880.05
1031,199,2023-07-09,Delivered,Debit Card,8125 Second Ave,Dallas,TX,72245,2023-07-11,2023-07-18,0.0
1032,592,2021-09-12,Delivered,Debit Card,8658 Main St,San Antonio,TX,50760,2021-09-15,2021-09-18,946.46
1033,263,2021-12-03,Shipped,Apple Pay,3010 First St,Philadelphia,PA,48200,2021-12-05,,3295.74
1034,179,2022-10-18,Delivered,Google Pay,6022 Second Ave,Fort Worth,TX,25907,2022-10-21,2022-10-28,85.35
1035,462,2023-09-07,Delivered,Credit Card,6992 Park Rd,Dallas,TX,79444,2023-09-09,2023-09-13,410.82000000000005
1036,370,2023-10-31,Delivered,Credit Card,2267 Oak Ave,San Diego,CA,11109,2023-11-02,2023-11-04,87.1
1037,573,2023-09-02,Delivered,Apple Pay,7614 First St,New York,NY,81237,2023-09-04,2023-09-08,133.64
1038,513,2022-02-04,Delivered,Apple Pay,7357 Oak Ave,San Antonio,TX,36106,2022-02-05,2022-02-10,1017.2900000000001
1039,795,2021-12-18,Delivered,Google Pay,1769 Second Ave,Los Angeles,CA,76493,2021-12-19,2021-12-21,295.43
1040,990,2024-05-10,Pending,Debit Card,7864 Main St,Houston,TX,75841,,,12.08
1041,256,2022-05-30,Delivered,Apple Pay,1599 Main St,Los Angeles,CA,68292,2022-06-01,2022-06-04,1244.96
1042,461,2022-10-18,Delivered,Apple Pay,8806 Second Ave,Charlotte,NC,22214,2022-10-21,2022-10-23,9476.47
1043,413,2022-08-10,Delivered,Apple Pay,9579 Oak Ave,Jacksonville,FL,23573,2022-08-11,2022-08-12,112.6
1044,359,2024-02-11,Delivered,Debit Card,1830 Second Ave,Charlotte,NC,47498,2024-02-14,2024-02-17,155.87
1045,329,2023-11-14,Pending,Apple Pay,583 First St,San Diego,CA,65923,,,2288.25
1046,897,2022-02-10,Delivered,Debit Card,664 Second Ave,Jacksonville,FL,67941,2022-02-11,2022-02-13,4807.07
1047,11,2023-12-07,Shipped,Apple Pay,1896 Oak Ave,Columbus,OH,30969,2023-12-09,,0.0
1048,569,2024-03-19,Delivered,Apple Pay,4197 Park Rd,Los Angeles,CA,95010,2024-03-21,2024-03-24,99.56
1049,916,2023-05-05,Delivered,Apple Pay,4740 First St,San Diego,CA,89432,2023-05-08,2023-05-09,103.94
1050,920,2022-02-08,Processing,Debit Card,7927 Main St,Houston,TX,92700,,,207.88
1051,792,2023-12-29,Delivered,PayPal,4373 Park Rd,Charlotte,NC,30788,2023-12-30,2023-12-31,231.91
1052,676,2023-09-21,Delivered,Google Pay,8613 Park Rd,Columbus,OH,85851,2023-09-23,2023-09-28,326.84
1053,680,2023-03-19,Cancelled,Credit Card,4366 Park Rd,San Diego,CA,36890,,,245.62
1054,391,2023-08-26,Pending,Apple Pay,2028 Park Rd,Dallas,TX,23928,,,9755.04
1055,943,2024-02-19,Delivered,Apple Pay,2169 Second Ave,Fort Worth,TX,88855,2024-02-21,2024-02-25,297.68
1056,433,2023-05-05,Processing,Credit Card,6726 First St,San Diego,CA,12213,,,116.74
1057,514,2021-11-10,Delivered,Credit Card,5213 Park Rd,Austin,TX,92465,2021-11-12,2021-11-16,151.89
1058,242,2023-05-08,Delivered,PayPal,8105 First St,Phoenix,AZ,32050,2023-05-11,2023-05-15,193.12
1059,550,2021-04-18,Delivered,Debit Card,7717 Main St,New York,NY,60940,2021-04-20,2021-04-21,74.77
1060,670,2023-12-04,Processing,Debit Card,3454 Oak Ave,Dallas,TX,41278,,,474.15999999999997
1061,145,2021-02-22,Shipped,Debit Card,7892 Second Ave,Philadelphia,PA,18109,2021-02-24,,255.12
1062,931,2024-03-31,Delivered,Debit Card,4025 Park Rd,Philadelphia,PA,62228,2024-04-02,2024-04-05,852.15
1063,250,2023-11-15,Delivered,Apple Pay,3563 Second Ave,Houston,TX,45532,2023-11-18,2023-11-24,966.44
1064,263,2024-03-21,Delivered,Google Pay,3010 First St,Philadelphia,PA,48200,2024-03-22,2024-03-26,0.0
1065,474,2024-01-01,Cancelled,Debit Card,6644 Park Rd,Phoenix,AZ,61792,,,2448.4
1066,769,2022-11-05,Cancelled,Google Pay,897 Park Rd,Houston,TX,17279,,,3686.9199999999996
1067,853,2021-09-09,Delivered,Google Pay,3272 Second Ave,San Jose,CA,93540,2021-09-10,2021-09-16,1585.8400000000001
1068,437,2024-03-08,Delivered,PayPal,784 Main St,Los Angeles,CA,88204,2024-03-11,2024-03-14,74.4
1069,17,2024-04-02,Delivered,Credit Card,8935 Oak Ave,Houston,TX,50857,2024-04-04,2024-04-05,7898.79
1070,430,2023-11-01,Delivered,PayPal,8914 Second Ave,Fort Worth,TX,92173,2023-11-03,2023-11-06,20.31
1071,971,2021-08-27,Delivered,Debit Card,2190 Park Rd,San Jose,CA,77314,2021-08-29,2021-09-04,440.17
1072,647,2024-04-12,Shipped,Credit Card,2079 Second Ave,Philadelphia,PA,28000,2024-04-13,,3024.1
1073,319,2021-01-11,Delivered,Apple Pay,4684 Main St,Jacksonville,FL,40339,2021-01-12,2021-01-18,106.00999999999999
1074,562,2023-02-03,Delivered,Apple Pay,3807 Main St,Houston,TX,11967,2023-02-06,2023-02-13,817.61
1075,842,2021-10-02,Delivered,Debit Card,4353 Second Ave,Chicago,IL,78561,2021-10-04,2021-10-11,507.3
1076,690,2022-05-06,Delivered,Debit Card,4578 First St,San Antonio,TX,82851,2022-05-09,2022-05-15,143.72
1077,779,2023-10-14,Shipped,Google Pay,3166 Oak Ave,Philadelphia,PA,20252,2023-10-15,,1207.23
1078,728,2023-12-15,Delivered,Credit Card,5007 Park Rd,Chicago,IL,36444,2023-12-16,2023-12-23,626.2
1079,612,2022-09-23,Delivered,Google Pay,2156 Oak Ave,Columbus,OH,19403,2022-09-24,2022-09-30,47.6
